Dcode,Mcode,District,Mandal,Date,Rain (mm),Temp Min (°C),Temp Max (°C),Humidity Min (%),Humidity Max (%),Wind Speed Min (Kmph),Wind Speed Max (Kmph)
15,15,Kamareddy,Tadwai,2020-11-05,0.0,18.7,33.3,34.7,79.4,0.0,9.0
15,15,Kamareddy,Tadwai,2020-11-06,0.0,18.4,30.7,28.1,78.7,0.1,4.3
15,15,Kamareddy,Tadwai,2020-11-07,0.0,19.1,31.9,36.9,51.6,0.4,6.8
15,15,Kamareddy,Tadwai,2020-11-08,0.0,18.3,32.8,49.6,87.2,0.0,7.0
15,15,Kamareddy,Tadwai,2020-11-09,0.0,15.8,30.0,33.5,83.4,0.7,6.5
15,15,Kamareddy,Tadwai,2020-11-10,0.0,14.8,31.2,26.6,85.3,0.0,1.2
15,15,Kamareddy,Tadwai,2020-11-11,0.0,15.4,31.3,35.5,87.0,0.0,2.2
15,15,Kamareddy,Tadwai,2020-11-12,0.0,19.2,32.1,33.2,88.6,0.0,4.6
15,15,Kamareddy,Tadwai,2020-11-13,0.0,22.2,30.8,62.0,94.4,0.0,1.1
15,15,Kamareddy,Tadwai,2020-11-14,0.0,20.0,32.4,58.4,94.1,0.0,1.7
15,15,Kamareddy,Tadwai,2020-11-15,0.0,19.8,33.2,49.2,92.0,0.0,5.4
15,15,Kamareddy,Tadwai,2020-11-16,0.0,21.3,33.7,46.0,92.6,0.0,0.3
15,15,Kamareddy,Tadwai,2020-11-17,0.0,20.8,33.6,53.6,93.2,0.0,7.6
15,15,Kamareddy,Tadwai,2020-11-18,0.0,20.4,33.6,36.9,93.7,0.0,6.4
15,15,Kamareddy,Tadwai,2020-11-19,0.0,21.4,33.8,53.1,87.1,0.0,6.6
15,15,Kamareddy,Tadwai,2020-11-20,0.0,20.0,33.3,50.3,92.2,,
15,15,Kamareddy,Tadwai,2020-11-21,0.0,20.7,34.0,35.6,86.2,0.0,6.3
15,15,Kamareddy,Tadwai,2020-11-22,0.0,20.8,33.8,43.8,94.0,0.0,5.6
15,15,Kamareddy,Tadwai,2020-11-23,0.0,19.9,31.4,49.6,76.5,0.8,6.9
15,15,Kamareddy,Tadwai,2020-11-24,0.0,18.4,30.0,41.3,85.2,0.6,5.2
15,15,Kamareddy,Tadwai,2020-11-25,0.0,17.5,28.6,34.5,84.7,0.9,7.3
15,15,Kamareddy,Tadwai,2020-11-26,0.0,20.8,30.0,34.0,81.9,1.3,7.9
15,15,Kamareddy,Tadwai,2020-11-27,0.0,19.5,29.0,64.1,89.7,0.0,1.1
15,15,Kamareddy,Tadwai,2020-11-28,0.0,20.0,23.6,83.1,92.2,0.0,7.9
15,15,Kamareddy,Tadwai,2020-11-29,0.0,18.9,27.9,72.9,93.6,0.0,1.3
15,15,Kamareddy,Tadwai,2020-11-30,0.0,21.3,31.4,66.2,93.9,,
15,15,Kamareddy,Tadwai,2020-12-01,0.0,19.5,31.5,55.3,93.4,0.0,0.6
15,15,Kamareddy,Tadwai,2020-12-02,0.0,17.9,31.9,45.7,92.3,0.0,0.1
15,15,Kamareddy,Tadwai,2020-12-03,0.0,15.6,32.3,36.2,92.8,0.0,1.4
15,15,Kamareddy,Tadwai,2020-12-04,0.0,15.0,32.7,37.1,92.2,,
15,15,Kamareddy,Tadwai,2020-12-05,0.0,15.9,32.7,32.6,86.0,0.0,0.2
15,15,Kamareddy,Tadwai,2020-12-06,0.0,16.0,31.9,29.8,86.2,0.0,0.3
15,15,Kamareddy,Tadwai,2020-12-07,0.0,17.1,32.8,25.9,82.1,0.0,0.5
15,15,Kamareddy,Tadwai,2020-12-08,0.0,16.7,30.0,34.5,81.9,1.6,10.1
15,15,Kamareddy,Tadwai,2020-12-09,0.0,17.6,31.4,32.0,79.0,1.1,4.2
15,15,Kamareddy,Tadwai,2020-12-10,0.0,18.5,30.7,26.2,74.8,0.3,4.5
15,15,Kamareddy,Tadwai,2020-12-11,0.0,18.0,31.4,27.6,83.5,0.2,4.9
15,15,Kamareddy,Tadwai,2020-12-12,0.0,17.3,31.4,29.1,92.1,0.9,7.5
15,15,Kamareddy,Tadwai,2020-12-13,0.0,16.9,32.4,44.3,92.1,0.0,0.7
15,15,Kamareddy,Tadwai,2020-12-14,0.0,17.4,31.0,52.1,92.0,0.0,0.1
15,15,Kamareddy,Tadwai,2020-12-15,0.0,16.5,32.7,37.6,83.9,0.0,1.5
15,15,Kamareddy,Tadwai,2020-12-16,0.0,18.1,29.8,39.6,83.7,0.0,6.0
15,15,Kamareddy,Tadwai,2020-12-17,0.0,18.3,30.6,40.3,81.2,0.8,1.6
15,15,Kamareddy,Tadwai,2020-12-18,0.0,18.0,30.7,46.8,83.3,0.0,12.2
15,15,Kamareddy,Tadwai,2020-12-19,0.0,15.9,28.6,43.8,75.0,0.8,5.4
15,15,Kamareddy,Tadwai,2020-12-20,0.0,13.8,28.0,44.9,91.2,2.1,10.9
15,15,Kamareddy,Tadwai,2020-12-21,0.0,12.7,28.0,34.0,84.8,0.9,3.7
15,15,Kamareddy,Tadwai,2020-12-22,0.0,13.3,28.0,24.2,70.6,0.9,4.9
15,15,Kamareddy,Tadwai,2020-12-23,0.0,14.7,27.3,25.2,74.7,1.1,4.6
15,15,Kamareddy,Tadwai,2020-12-24,0.0,12.2,28.0,29.6,87.2,0.0,3.9
15,15,Kamareddy,Tadwai,2020-12-25,0.0,15.6,28.6,33.5,87.2,0.0,6.5
15,15,Kamareddy,Tadwai,2020-12-26,0.0,12.9,28.0,38.9,86.2,0.0,4.4
15,15,Kamareddy,Tadwai,2020-12-27,0.0,12.9,28.6,31.5,73.0,0.0,3.4
15,15,Kamareddy,Tadwai,2020-12-28,0.0,16.5,30.8,33.1,72.0,0.0,6.2
15,15,Kamareddy,Tadwai,2020-12-29,0.0,16.3,30.8,37.9,91.0,0.0,3.3
15,15,Kamareddy,Tadwai,2020-12-30,0.0,17.0,29.6,41.1,91.6,0.0,4.8
15,15,Kamareddy,Tadwai,2020-12-31,0.0,16.3,29.4,37.9,92.0,0.0,5.6
15,16,Kamareddy,Rajampet,2020-10-01,0.0,23.9,32.2,67.2,99.9,0.0,10.1
15,16,Kamareddy,Rajampet,2020-10-02,0.0,22.4,32.6,82.4,99.9,1.3,12.7
15,16,Kamareddy,Rajampet,2020-10-03,0.0,24.9,33.1,61.3,99.9,0.0,0.2
15,16,Kamareddy,Rajampet,2020-10-04,0.0,23.9,32.6,55.9,93.3,0.0,12.5
15,16,Kamareddy,Rajampet,2020-10-05,0.0,22.4,33.2,55.0,96.9,0.0,0.1
15,16,Kamareddy,Rajampet,2020-10-06,0.0,22.4,32.6,56.4,96.2,0.0,7.1
15,16,Kamareddy,Rajampet,2020-10-07,0.0,24.9,32.9,46.7,90.1,0.0,14.6
15,16,Kamareddy,Rajampet,2020-10-08,0.0,21.7,27.5,87.2,99.9,0.0,10.2
15,16,Kamareddy,Rajampet,2020-10-09,0.0,23.2,30.5,80.6,99.9,0.0,4.5
15,16,Kamareddy,Rajampet,2020-10-10,0.0,24.0,32.6,70.9,99.9,0.0,3.4
15,16,Kamareddy,Rajampet,2020-10-11,22.8,23.3,30.1,78.9,99.9,0.0,14.0
15,16,Kamareddy,Rajampet,2020-10-12,32.8,24.4,27.5,97.4,99.9,0.0,7.4
15,16,Kamareddy,Rajampet,2020-10-13,3.3,21.9,31.5,70.1,99.9,0.0,14.7
15,16,Kamareddy,Rajampet,2020-10-14,78.3,23.4,27.2,97.9,99.9,7.1,28.9
15,16,Kamareddy,Rajampet,2020-10-15,2.8,24.2,28.1,90.7,99.9,0.0,14.0
15,16,Kamareddy,Rajampet,2020-10-16,0.0,24.7,31.8,69.6,99.9,0.0,6.5
15,16,Kamareddy,Rajampet,2020-10-17,0.0,24.9,35.9,63.5,99.9,0.0,10.8
15,16,Kamareddy,Rajampet,2020-10-18,8.0,22.4,30.2,80.7,99.9,0.0,8.7
15,16,Kamareddy,Rajampet,2020-10-19,0.0,24.9,35.8,77.6,99.9,0.0,5.9
15,16,Kamareddy,Rajampet,2020-10-20,0.0,24.9,35.3,80.3,99.9,0.0,8.1
15,16,Kamareddy,Rajampet,2020-10-21,4.0,24.9,35.6,79.4,99.9,0.0,11.3
15,16,Kamareddy,Rajampet,2020-10-22,0.0,22.4,34.7,90.7,99.9,0.0,9.0
15,16,Kamareddy,Rajampet,2020-10-23,0.0,22.4,35.9,61.7,99.9,0.0,9.8
15,16,Kamareddy,Rajampet,2020-10-24,0.0,22.4,35.0,55.4,99.9,0.0,4.4
15,16,Kamareddy,Rajampet,2020-10-25,0.0,22.4,33.6,51.2,99.9,0.0,5.2
15,16,Kamareddy,Rajampet,2020-10-26,0.0,24.4,33.5,45.2,99.7,0.0,5.2
15,16,Kamareddy,Rajampet,2020-10-27,0.0,22.4,34.7,55.0,99.9,0.0,4.7
15,16,Kamareddy,Rajampet,2020-10-28,0.0,19.1,32.4,40.8,83.6,0.3,4.8
15,16,Kamareddy,Rajampet,2020-10-29,0.0,21.8,35.9,39.8,90.0,0.0,6.8
15,16,Kamareddy,Rajampet,2020-10-30,0.0,22.6,35.0,49.4,96.2,0.0,4.3
15,16,Kamareddy,Rajampet,2020-10-31,0.0,22.2,33.3,56.8,98.7,0.2,6.8
15,16,Kamareddy,Rajampet,2020-11-01,0.0,19.9,30.8,56.4,99.9,0.0,7.0
15,16,Kamareddy,Rajampet,2020-11-02,0.0,20.2,33.3,39.5,78.3,0.0,9.9
15,16,Kamareddy,Rajampet,2020-11-03,0.0,19.3,32.6,47.7,82.5,0.0,0.6
15,16,Kamareddy,Rajampet,2020-11-04,0.0,19.3,35.6,40.0,76.8,0.3,6.1
15,16,Kamareddy,Rajampet,2020-11-05,0.0,19.3,35.3,39.1,95.4,0.0,9.1
15,16,Kamareddy,Rajampet,2020-11-06,0.0,19.3,33.3,28.1,68.9,0.0,5.1
15,16,Kamareddy,Rajampet,2020-11-07,0.0,19.3,33.4,43.4,91.6,0.0,6.4
15,16,Kamareddy,Rajampet,2020-11-08,0.0,19.3,35.2,53.9,99.9,0.0,6.5
15,16,Kamareddy,Rajampet,2020-11-09,0.0,16.9,32.4,34.1,77.2,0.2,6.6
15,16,Kamareddy,Rajampet,2020-11-10,0.0,15.3,33.4,22.8,99.9,0.0,3.8
15,16,Kamareddy,Rajampet,2020-11-11,0.0,16.7,32.7,32.9,99.9,0.0,6.1
15,16,Kamareddy,Rajampet,2020-11-12,0.0,18.4,34.7,30.7,99.9,0.0,7.6
15,16,Kamareddy,Rajampet,2020-11-13,0.0,22.7,33.2,63.9,99.9,0.0,4.1
15,16,Kamareddy,Rajampet,2020-11-14,0.0,19.8,34.7,59.1,99.9,0.0,5.5
15,16,Kamareddy,Rajampet,2020-11-15,0.0,20.6,35.4,46.8,89.5,0.0,7.9
15,16,Kamareddy,Rajampet,2020-11-16,0.0,22.1,35.7,46.0,99.9,0.0,6.4
15,16,Kamareddy,Rajampet,2020-11-17,0.0,21.9,35.2,52.3,99.9,0.0,8.2
15,16,Kamareddy,Rajampet,2020-11-18,0.0,21.8,35.4,39.2,99.9,0.0,7.8
15,16,Kamareddy,Rajampet,2020-11-19,0.0,22.0,35.0,55.0,99.9,0.0,11.4
15,16,Kamareddy,Rajampet,2020-11-20,0.0,20.4,33.4,55.0,99.9,0.0,9.7
15,16,Kamareddy,Rajampet,2020-11-21,0.0,21.8,34.2,35.8,97.6,0.0,6.3
15,16,Kamareddy,Rajampet,2020-11-22,0.0,21.9,34.7,46.8,99.9,0.0,10.6
15,16,Kamareddy,Rajampet,2020-11-23,0.0,20.3,32.3,60.8,97.3,0.3,4.2
15,16,Kamareddy,Rajampet,2020-11-24,0.0,19.3,31.7,44.2,81.3,0.2,3.4
15,16,Kamareddy,Rajampet,2020-11-25,0.0,17.5,32.1,29.0,84.1,0.3,7.8
15,16,Kamareddy,Rajampet,2020-11-26,0.0,21.9,32.6,42.1,75.3,0.4,5.2
15,16,Kamareddy,Rajampet,2020-11-27,0.0,20.1,30.8,64.2,92.2,0.0,4.8
15,16,Kamareddy,Rajampet,2020-11-28,0.0,21.8,25.3,84.4,99.9,0.0,12.3
15,16,Kamareddy,Rajampet,2020-11-29,0.0,20.1,29.6,76.0,99.9,0.0,5.9
15,16,Kamareddy,Rajampet,2020-11-30,0.0,21.8,32.5,70.5,99.9,0.0,5.9
15,16,Kamareddy,Rajampet,2020-12-01,0.0,21.8,33.3,56.5,99.9,0.0,3.3
15,16,Kamareddy,Rajampet,2020-12-02,0.0,17.9,34.7,46.6,99.9,0.0,4.1
15,16,Kamareddy,Rajampet,2020-12-03,0.0,16.8,35.1,33.0,99.9,0.0,1.0
15,16,Kamareddy,Rajampet,2020-12-04,0.0,14.4,34.8,32.4,99.9,,
15,16,Kamareddy,Rajampet,2020-12-05,0.0,14.6,34.8,30.5,99.9,0.0,3.1
15,16,Kamareddy,Rajampet,2020-12-06,0.0,16.8,34.7,26.5,99.9,0.0,3.1
15,16,Kamareddy,Rajampet,2020-12-07,0.0,17.1,34.7,22.9,95.5,0.0,2.9
15,16,Kamareddy,Rajampet,2020-12-08,0.0,16.8,32.6,33.3,70.9,0.5,5.4
15,16,Kamareddy,Rajampet,2020-12-09,0.0,16.8,33.5,32.0,66.7,0.4,3.9
15,16,Kamareddy,Rajampet,2020-12-10,0.0,16.6,32.7,26.2,62.2,0.1,5.1
15,16,Kamareddy,Rajampet,2020-12-11,0.0,19.3,33.1,26.9,67.9,0.1,5.7
15,16,Kamareddy,Rajampet,2020-12-12,0.0,16.4,33.6,27.0,100.0,0.0,5.3
15,16,Kamareddy,Rajampet,2020-12-13,0.0,16.3,34.7,43.7,99.9,0.0,4.4
15,16,Kamareddy,Rajampet,2020-12-14,0.0,16.7,33.0,51.3,99.9,0.0,2.7
15,16,Kamareddy,Rajampet,2020-12-15,0.0,16.0,34.7,36.7,92.0,0.0,5.5
15,16,Kamareddy,Rajampet,2020-12-16,0.0,18.3,29.9,37.5,89.4,0.0,6.0
15,16,Kamareddy,Rajampet,2020-12-17,0.0,17.8,30.1,40.3,99.9,0.4,5.7
15,16,Kamareddy,Rajampet,2020-12-18,0.0,18.0,30.7,43.6,90.5,0.0,12.2
15,16,Kamareddy,Rajampet,2020-12-19,0.0,16.6,28.7,43.8,75.0,0.0,8.6
15,16,Kamareddy,Rajampet,2020-12-20,0.0,13.3,28.5,41.6,99.9,2.1,10.9
15,16,Kamareddy,Rajampet,2020-12-21,0.0,11.3,29.1,36.6,98.2,1.7,12.1
15,16,Kamareddy,Rajampet,2020-12-22,0.0,11.2,29.3,24.1,59.4,0.0,10.6
15,16,Kamareddy,Rajampet,2020-12-23,0.0,12.0,29.7,23.9,65.0,0.0,11.0
15,16,Kamareddy,Rajampet,2020-12-24,0.0,15.0,29.3,15.1,91.4,0.0,9.1
15,16,Kamareddy,Rajampet,2020-12-25,0.0,15.7,28.6,31.9,88.2,0.0,11.7
15,16,Kamareddy,Rajampet,2020-12-26,0.0,15.3,27.7,39.5,86.2,0.0,10.5
15,16,Kamareddy,Rajampet,2020-12-27,0.0,15.7,28.0,29.3,84.6,0.0,7.9
15,16,Kamareddy,Rajampet,2020-12-28,0.0,15.9,29.1,32.6,61.4,2.6,11.0
15,16,Kamareddy,Rajampet,2020-12-29,0.0,16.1,29.8,20.7,99.9,0.0,9.1
15,16,Kamareddy,Rajampet,2020-12-30,0.0,16.7,28.6,19.7,95.2,1.1,8.9
15,16,Kamareddy,Rajampet,2020-12-31,0.0,17.2,28.1,39.4,96.0,0.6,12.4
15,17,Kamareddy,Bhiknur,2020-10-01,0.0,22.8,30.3,82.3,97.7,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-10-02,0.0,21.9,31.3,78.4,97.1,1.1,11.4
15,17,Kamareddy,Bhiknur,2020-10-03,0.0,24.4,32.1,73.4,91.2,0.0,9.8
15,17,Kamareddy,Bhiknur,2020-10-04,0.0,21.4,33.0,67.6,88.3,0.0,10.1
15,17,Kamareddy,Bhiknur,2020-10-05,0.0,21.1,32.6,69.2,91.8,0.0,13.0
15,17,Kamareddy,Bhiknur,2020-10-06,0.0,22.3,31.3,76.0,90.9,0.0,10.0
15,17,Kamareddy,Bhiknur,2020-10-07,0.0,23.3,31.5,77.6,89.5,0.0,9.1
15,17,Kamareddy,Bhiknur,2020-10-08,2.4,20.4,25.8,87.1,98.0,0.0,7.3
15,17,Kamareddy,Bhiknur,2020-10-09,0.0,22.0,30.6,87.2,99.0,0.0,4.3
15,17,Kamareddy,Bhiknur,2020-10-10,0.0,22.8,32.9,82.2,98.7,0.0,6.8
15,17,Kamareddy,Bhiknur,2020-10-11,46.6,22.9,33.2,82.7,93.8,0.0,6.1
15,17,Kamareddy,Bhiknur,2020-10-12,61.4,23.0,28.1,87.0,99.0,0.0,4.8
15,17,Kamareddy,Bhiknur,2020-10-13,2.0,22.3,29.2,85.5,98.3,0.0,5.1
15,17,Kamareddy,Bhiknur,2020-10-14,67.5,23.0,25.6,95.7,98.9,4.4,13.9
15,17,Kamareddy,Bhiknur,2020-10-15,6.1,22.8,26.5,93.2,99.9,1.1,12.8
15,17,Kamareddy,Bhiknur,2020-10-16,0.3,22.8,30.3,86.1,99.3,0.0,5.7
15,17,Kamareddy,Bhiknur,2020-10-17,0.0,23.3,30.7,71.9,99.6,0.0,4.5
15,17,Kamareddy,Bhiknur,2020-10-18,5.1,21.6,30.8,72.1,100.0,0.0,7.2
15,17,Kamareddy,Bhiknur,2020-10-19,0.0,23.3,31.2,82.6,99.7,0.0,7.7
15,17,Kamareddy,Bhiknur,2020-10-20,0.0,22.9,30.8,84.7,99.3,0.0,5.8
15,17,Kamareddy,Bhiknur,2020-10-21,10.4,22.1,30.7,85.0,100.0,0.0,7.6
15,17,Kamareddy,Bhiknur,2020-10-22,0.0,21.9,29.3,86.4,98.7,0.0,11.6
15,17,Kamareddy,Bhiknur,2020-10-23,0.0,20.6,31.8,78.0,97.9,0.0,6.9
15,17,Kamareddy,Bhiknur,2020-10-24,0.0,21.2,31.6,44.6,96.4,0.0,5.7
15,17,Kamareddy,Bhiknur,2020-10-25,0.0,21.6,32.2,48.4,96.5,0.0,6.5
15,17,Kamareddy,Bhiknur,2020-10-26,0.0,21.9,31.6,51.5,96.1,0.0,6.9
15,17,Kamareddy,Bhiknur,2020-10-27,0.0,19.8,31.1,50.0,95.8,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-10-28,0.0,18.6,30.6,49.7,97.4,0.0,7.0
15,17,Kamareddy,Bhiknur,2020-10-29,0.0,18.5,31.3,46.7,95.7,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-10-30,0.0,21.2,30.8,49.5,95.5,0.0,6.9
15,17,Kamareddy,Bhiknur,2020-10-31,0.0,19.9,30.2,56.4,97.9,0.0,4.4
15,17,Kamareddy,Bhiknur,2020-11-01,0.0,17.9,30.2,51.8,94.0,0.0,5.8
15,17,Kamareddy,Bhiknur,2020-11-02,0.0,18.6,30.9,46.1,92.3,0.0,8.0
15,17,Kamareddy,Bhiknur,2020-11-03,0.0,20.1,31.2,51.4,93.2,0.0,8.6
15,17,Kamareddy,Bhiknur,2020-11-04,0.0,17.4,31.1,37.2,79.2,0.0,10.7
15,17,Kamareddy,Bhiknur,2020-11-05,0.0,16.8,30.3,32.7,89.6,0.0,7.5
15,17,Kamareddy,Bhiknur,2020-11-06,0.0,17.0,30.8,39.7,91.0,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-11-07,0.0,19.7,30.0,50.1,91.9,0.0,10.9
15,17,Kamareddy,Bhiknur,2020-11-08,0.0,17.3,30.6,51.8,92.2,0.0,11.7
15,17,Kamareddy,Bhiknur,2020-11-09,0.0,14.8,29.0,45.5,89.1,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-11-10,0.0,12.5,28.5,26.2,96.0,0.0,8.0
15,17,Kamareddy,Bhiknur,2020-11-11,0.0,12.0,30.0,41.1,96.0,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-11-12,0.0,19.2,32.0,46.5,96.5,0.0,8.8
15,17,Kamareddy,Bhiknur,2020-11-13,0.0,21.8,32.0,69.9,97.3,0.0,6.8
15,17,Kamareddy,Bhiknur,2020-11-14,0.0,18.1,32.0,65.2,97.0,0.0,14.6
15,17,Kamareddy,Bhiknur,2020-11-15,0.0,17.7,34.6,50.5,96.7,0.0,10.1
15,17,Kamareddy,Bhiknur,2020-11-16,0.0,19.0,34.6,50.3,95.8,0.0,10.6
15,17,Kamareddy,Bhiknur,2020-11-17,0.0,18.9,32.8,47.8,96.2,0.0,12.5
15,17,Kamareddy,Bhiknur,2020-11-18,0.0,20.2,34.6,40.2,97.2,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-11-19,0.0,22.5,34.6,58.3,96.9,0.0,8.7
15,17,Kamareddy,Bhiknur,2020-11-20,0.0,20.3,34.6,47.4,98.8,1.0,6.9
15,17,Kamareddy,Bhiknur,2020-11-21,0.0,19.7,35.7,41.5,95.9,0.0,5.4
15,17,Kamareddy,Bhiknur,2020-11-22,0.0,20.1,34.7,41.7,96.3,0.0,7.6
15,17,Kamareddy,Bhiknur,2020-11-23,0.0,17.6,33.2,54.9,95.5,0.0,7.0
15,17,Kamareddy,Bhiknur,2020-11-24,0.0,15.3,29.2,49.2,95.2,0.0,9.6
15,17,Kamareddy,Bhiknur,2020-11-25,0.0,15.6,28.9,38.3,91.7,0.0,9.8
15,17,Kamareddy,Bhiknur,2020-11-26,0.0,20.8,29.6,36.7,86.3,0.0,10.5
15,17,Kamareddy,Bhiknur,2020-11-27,0.0,18.9,26.6,63.5,85.0,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-11-28,1.0,17.8,21.0,76.8,94.9,2.3,8.9
15,17,Kamareddy,Bhiknur,2020-11-29,0.0,19.3,25.7,69.7,95.2,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-11-30,0.0,19.2,28.7,79.9,95.7,0.0,8.3
15,17,Kamareddy,Bhiknur,2020-12-01,0.0,17.2,29.4,54.9,99.4,0.0,5.3
15,17,Kamareddy,Bhiknur,2020-12-02,0.0,15.8,28.9,38.0,92.8,0.0,10.0
15,17,Kamareddy,Bhiknur,2020-12-03,0.0,14.2,29.2,44.8,96.3,0.0,8.1
15,17,Kamareddy,Bhiknur,2020-12-04,0.0,14.9,29.6,47.8,96.3,0.0,6.3
15,17,Kamareddy,Bhiknur,2020-12-05,0.0,13.6,29.3,31.7,84.0,0.0,8.1
15,17,Kamareddy,Bhiknur,2020-12-06,0.0,14.0,28.9,30.4,84.0,0.0,8.6
15,17,Kamareddy,Bhiknur,2020-12-07,0.0,15.0,30.0,30.3,86.0,0.0,9.3
15,17,Kamareddy,Bhiknur,2020-12-08,0.0,15.0,29.8,35.8,88.3,0.0,7.5
15,17,Kamareddy,Bhiknur,2020-12-09,0.0,15.5,30.1,33.4,79.2,0.0,9.4
15,17,Kamareddy,Bhiknur,2020-12-10,0.0,17.8,30.2,30.3,74.1,0.0,7.9
15,17,Kamareddy,Bhiknur,2020-12-11,0.0,17.1,30.3,29.3,88.3,0.0,6.4
15,17,Kamareddy,Bhiknur,2020-12-12,0.0,17.3,30.4,26.2,90.5,0.0,8.6
15,17,Kamareddy,Bhiknur,2020-12-13,0.0,17.2,29.8,39.6,95.1,0.0,9.8
15,17,Kamareddy,Bhiknur,2020-12-14,0.0,18.2,28.7,45.0,83.5,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-12-15,0.0,16.2,29.4,36.2,91.6,0.0,11.9
15,17,Kamareddy,Bhiknur,2020-12-16,0.0,18.9,28.7,41.5,95.6,0.0,13.9
15,17,Kamareddy,Bhiknur,2020-12-17,0.0,18.4,28.8,48.4,94.3,0.0,11.5
15,17,Kamareddy,Bhiknur,2020-12-18,0.0,18.9,30.0,45.1,92.5,0.0,8.0
15,17,Kamareddy,Bhiknur,2020-12-19,0.0,15.5,28.6,45.2,93.5,0.0,8.8
15,17,Kamareddy,Bhiknur,2020-12-20,0.0,14.1,27.3,41.7,94.3,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-12-21,0.0,11.5,29.6,40.5,93.9,0.0,7.8
15,17,Kamareddy,Bhiknur,2020-12-22,0.0,10.0,29.6,29.3,93.9,0.0,9.9
15,17,Kamareddy,Bhiknur,2020-12-23,0.0,11.5,30.2,25.2,93.9,0.0,6.6
15,17,Kamareddy,Bhiknur,2020-12-24,0.0,14.1,30.6,32.2,93.5,0.0,7.4
15,17,Kamareddy,Bhiknur,2020-12-25,0.0,14.1,32.0,41.4,94.5,0.0,10.4
15,17,Kamareddy,Bhiknur,2020-12-26,0.0,14.1,29.8,43.2,94.1,0.0,9.6
15,17,Kamareddy,Bhiknur,2020-12-27,0.0,14.1,30.6,33.4,94.1,0.0,7.9
15,17,Kamareddy,Bhiknur,2020-12-28,0.0,14.1,32.4,35.6,94.1,0.0,8.2
15,17,Kamareddy,Bhiknur,2020-12-29,0.0,16.7,32.0,37.4,94.1,0.0,7.7
15,17,Kamareddy,Bhiknur,2020-12-30,0.0,17.7,30.1,40.3,96.9,0.0,11.5
15,17,Kamareddy,Bhiknur,2020-12-31,0.0,16.9,30.1,42.7,94.8,0.0,10.7
15,18,Kamareddy,Kamareddy,2020-10-01,0.0,25.1,34.6,71.6,99.9,0.0,9.9
15,18,Kamareddy,Kamareddy,2020-10-02,0.0,24.5,34.6,80.9,99.9,1.9,13.5
15,18,Kamareddy,Kamareddy,2020-10-03,0.0,26.9,35.1,67.2,99.9,0.0,16.0
15,18,Kamareddy,Kamareddy,2020-10-04,0.0,24.4,35.4,55.5,99.9,0.0,14.5
15,18,Kamareddy,Kamareddy,2020-10-05,0.0,24.3,35.0,56.0,98.9,0.0,16.9
15,18,Kamareddy,Kamareddy,2020-10-06,0.0,25.0,33.1,64.4,99.1,0.0,17.9
15,18,Kamareddy,Kamareddy,2020-10-07,0.0,26.9,34.6,61.2,92.5,0.0,18.1
15,18,Kamareddy,Kamareddy,2020-10-08,1.3,22.8,27.7,83.2,99.9,0.0,12.4
15,18,Kamareddy,Kamareddy,2020-10-09,0.0,24.3,34.6,84.9,99.9,0.0,5.8
15,18,Kamareddy,Kamareddy,2020-10-10,0.0,24.3,35.8,71.1,99.9,0.0,2.8
15,18,Kamareddy,Kamareddy,2020-10-11,21.0,23.0,33.2,63.3,98.3,0.0,6.1
15,18,Kamareddy,Kamareddy,2020-10-12,28.9,23.9,29.5,95.1,99.9,0.0,6.0
15,18,Kamareddy,Kamareddy,2020-10-13,4.9,22.3,30.1,74.5,97.9,0.0,9.9
15,18,Kamareddy,Kamareddy,2020-10-14,65.0,23.1,27.6,95.8,99.9,6.8,17.8
15,18,Kamareddy,Kamareddy,2020-10-15,9.0,24.9,29.5,99.0,99.9,0.0,17.2
15,18,Kamareddy,Kamareddy,2020-10-16,0.0,24.4,32.4,85.3,99.9,0.0,7.5
15,18,Kamareddy,Kamareddy,2020-10-17,0.0,25.4,35.8,63.5,99.9,0.0,6.9
15,18,Kamareddy,Kamareddy,2020-10-18,8.2,24.3,35.7,71.4,100.0,0.0,8.7
15,18,Kamareddy,Kamareddy,2020-10-19,0.0,25.2,35.7,74.6,99.9,0.0,3.1
15,18,Kamareddy,Kamareddy,2020-10-20,0.0,26.9,35.3,80.3,99.9,0.0,3.4
15,18,Kamareddy,Kamareddy,2020-10-21,5.2,25.0,35.6,78.6,99.9,0.0,6.8
15,18,Kamareddy,Kamareddy,2020-10-22,0.4,24.3,34.6,92.5,99.9,0.0,6.9
15,18,Kamareddy,Kamareddy,2020-10-23,0.0,22.4,35.8,57.5,99.9,0.0,6.1
15,18,Kamareddy,Kamareddy,2020-10-24,0.0,22.8,35.2,52.5,99.9,0.0,6.4
